Filename	Segment label	F1.50	F2.50	F3.50	F1.25	F2.25	F3.25	F1.75	F2.75	F3.75
s00105	n	238.76171423677917	1515.5149882052142	1709.3189198520602	284.56697591771257	1505.1506273130258	2664.294730240737	284.488704863278	1589.7403972403283	2619.861285891147
s00105	t	398.97095044502237	1574.6335657095483	2713.004751058989	350.1495474204481	1676.1770898273617	2555.1383666335105	336.5530499785575	1521.5073193224225	2766.283877889983
s00105	o	410.5846776580931	1311.5599687143554	2591.3330570719972	420.48617922854874	1294.4340695130243	2608.741467965565	370.06120687686297	1352.016944749404	2640.107344349938
s00105	d	357.8034822174976	1468.4578936887801	2578.3176241544147	351.5117457022067	1440.8774771058868	2559.745706899733	367.7153576140693	1496.4604438077981	2597.1922631242105
s00105	e	432.1395966955924	1588.710078311514	2565.034171090648	411.29543626376983	1571.871096174592	2604.6389246250405	448.4614628103287	1533.8621128355749	2562.018645005526
s00105	a	494.356587227374	1501.8205559144972	2480.239519177438	486.99586127699723	1521.8664282211435	2473.7661415709354	465.5594301898862	1476.320401736052	2492.594370886755
s00105	l	322.79994180297535	2039.9754624026803	2477.9521759617514	359.4046807105696	2141.9543405171858	2393.6982272676214	365.5777728299119	1558.9914301063407	2330.3190150447986
s00105	f	593.0850381901693	1505.0943627309478	2748.830388843662	363.2020955830014	1593.0939598580599	2493.9753728590144	1062.0448559461788	1822.4548425892388	2792.3984614417177
s00105	o	391.6831247783941	898.4929160698416	2487.9719062260106	425.10979662292	879.417172056708	2637.9335528690303	338.1403644032637	847.1677339431726	2481.968475110312
s00105	m	257.11361499614344	960.1292664197838	2591.4950025720677	256.11764164891525	937.3612521338924	2745.275758514116	247.1310594609586	1054.7382229803118	2492.2827269789204
s00105	b	269.7021690906587	1368.7461596175124	2157.791548700457	348.20565907740655	1312.187526614315	2211.6746120449006	402.00316679113524	1458.1454669307495	2199.38365370192
s00105	r(	461.95482839557883	1460.0940671446904	2397.4411324034418	454.2160207932465	1472.4595727972417	2407.5435963920568	469.69363599791063	1447.72856149214	2387.338668414827
s00105	a	510.8267054005214	1314.5316505461064	2291.9703829388077	511.50800575763253	1313.2767818761813	2348.306902218962	475.74908042739537	1482.849178490506	2398.2841182562097
s00105	s	417.85437784322744	1837.6930910076264	3142.778286961655	537.6755609334118	1676.6546226631397	2934.5739167504453	1249.694406180121	2629.8895106139807	3468.188055611232
s00105	.sil	1598.2185833415754	2548.51929687494	3668.9592811551406	1081.3067414193047	2175.6280636677084	3234.6451509407057	1515.555968732005	2417.592856282274	3503.639498485246
s00105	e	332.68001021867605	2083.8801490366	2883.7857808210924	387.2084036034188	1758.9642030710447	2269.713614278219	316.5254470719035	1983.9228726841523	2493.7838525532475
s00105	n	235.81132710515283	1565.5204723172687	2472.140181586783	240.5278888940476	1586.0679711144712	2329.2037751678654	237.1993549576751	1587.8413562124567	2587.104800619292
s00105	l	250.80621424030295	1674.1954807759676	2774.208454631875	253.24529934859333	1641.924807218495	2706.4881667397444	262.897497515719	1691.5083058787122	2826.797372760804
s00105	a	407.4917145683479	1588.5367184796112	2460.786704808601	463.13772644554155	1634.9721270840826	2480.9421464504894	418.4562189206669	1627.6208284327645	2559.7623725113963
s00105	s	1764.2808159178555	2555.8898266450033	3533.48512653444	1285.6192968752448	2351.3478570653147	3481.262294189236	1842.9793743706791	2444.8235891903173	3394.8245655911073
s00105	i	261.6845857625125	1817.2624226987396	2384.5942854011632	225.41074556429066	1868.8531526876513	2423.4202841231177	273.46756382417516	1781.3881479812549	2380.3020737758957
s00105	u	314.27175632843796	1629.2719379106861	2407.8495130874835	298.8543584044453	1645.5822108342056	2398.6230513298306	332.16750135527485	1634.962561664543	2415.8741913493054
s00105	d	390.4180245493479	1611.9378778627836	2426.331762017422	372.71985656633274	1641.5297372948119	2424.5137905535375	416.0047716577487	1571.1257991062346	2441.1820812923625
s00105	a	474.9316180309088	1556.384900517497	2437.440603752347	480.384850846758	1572.3512261508488	2510.671817012452	456.97926344774	1560.577659465921	2446.071467103838
s00105	d	361.5874000204743	1525.5856828405272	2461.503076108395	372.77337674080286	1510.401662995628	2457.329259585801	366.61591089535597	1538.7565757578332	2472.2788584177583
s00105	e	385.2477204326945	1687.8072828236018	2633.3201080328345	394.81534099188156	1652.855175895171	2565.2418877051755	328.24019753874774	1680.245978520786	2560.9191500001334
s00105	m	212.7653435202951	1462.3919875245335	2192.4044888107596	215.35075088317606	1425.5996635250572	2223.351720360178	217.31950176321013	1388.5627663313533	2078.7508059590054
s00105	e	258.2148269140616	1997.9999913682523	2472.4611426999463	257.2349175568684	1862.9896012685326	2378.8152939656934	229.42740706517785	2036.5580853596953	2396.4971224593755
s00105	x	2309.6517331040527	2864.019670295977	3476.1178121133844	120.77269308614368	2538.8738149813803	2824.28853842734	1621.9955670874806	2812.5869737338517	3817.527727616785
s00105	i	2231.735646362914	2898.1670429140795	3524.766065869614	342.69455776570203	2398.967690844738	2998.4631613733463	2450.6236327730253	2920.3974368630566	3580.9824175300687
s00105	k	1357.0813787788545	1746.5326869565265	2995.1640634713185	1666.1738943863609	2158.7578816872383	2190.337552516224	929.5393922339605	1172.099149763777	2372.872721269091
s00105	o	971.497881734021	2118.3376251340746	3372.509596256277	248.57864289104532	1136.0359814415115	2493.6869800407385	978.0784030289817	1745.6669252661566	3073.56491171201
s00105	.sil	934.907265823755	1961.820190946021	3046.898667624933	905.3566740406315	1748.606811608931	2787.1493313085184	--undefined--	--undefined--	--undefined--
s00106	s	1722.7718637948926	2520.8617765006516	3584.757321380443	1682.4545266023417	2867.22936232038	3615.3688206808274	1756.5048392815238	2680.4251088599567	3623.2156326637846
s00106	e	364.4368632908077	1645.7797215470498	2413.222077506832	346.84771028844693	1650.5349745643832	2566.0487663603412	368.8880653164469	1764.9462839578655	2551.340645516545
s00106	r(	322.1929918133113	1647.263732026596	2346.67184209103	305.0152331624593	1665.85308875999	2968.3004353220203	301.6243495513083	1747.6542157395304	3110.6793031671177
s00106	t	353.74336731430117	1743.0173484837378	2983.7912928103037	322.3932657852058	1788.8723358927618	3077.6232140912048	382.9241938725643	1806.9251458390859	2762.884834025194
s00106	i	293.2953461276282	2029.0027502376513	2635.2518215698437	278.1286404048674	2021.200985491656	2634.41255034508	307.3195360716034	2008.3057944495215	2573.6653680417658
s00106	f	1596.4662438100142	2689.885417143514	3310.7784816399962	271.4189606454212	1769.291477568514	2618.8934734347376	1681.1644553970957	2439.6773315228734	3403.825396538889
s00106	i	288.0508850192775	2089.254682539738	2407.477563782652	290.3242371158161	1987.8241310213816	2381.42815994549	263.78461613319956	2060.134661998209	2416.2275166695104
s00106	k	449.05743230579327	1965.4169441534711	2425.351476876028	293.3641111479576	1880.7980270217329	2432.953908496842	827.5999691415144	1675.3991660516751	2688.9363437863813
s00106	a	561.8838823766694	1570.2402923848406	2578.923901809987	546.4249048799582	1575.2842430328603	2407.6885183847517	562.9686154333873	1543.1512258576508	2825.292799138577
